id,vista, modulo, view_date, usuario
20953,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-19 22:20:51,LABELTRAN
20952,Producción Tendido/Corte,REPORTES,2024-02-19 22:20:51,EBALLESTEROS
20951,Hoja de paqueteo,REPORTES,2024-02-19 22:20:46,MARANIVA
20950,Pruebas de Laboratorio,CALIDAD TELA,2024-02-19 22:20:42,ALAGUILAR
20949,Hoja de paqueteo,REPORTES,2024-02-19 22:20:28,MARANIVA
20948,Tiquete de Corte,REPORTES,2024-02-19 22:20:13,FCASTANEDA
20947,Movimiento por OP,REPORTES,2024-02-19 22:20:13,GCANIZALEZ
20946,Movimiento por OP,REPORTES,2024-02-19 22:19:49,
20945,Consulta Mesa Foleo,SDP,2024-02-19 22:19:30,MARANIVA
20944,Consulta ventana,LOGISTICA,2024-02-19 22:19:22,LVENTANA4
20943,Consulta Mesa Foleo,SDP,2024-02-19 22:18:59,MARANIVA
20942,Consulta ventana,LOGISTICA,2024-02-19 22:18:59,LPADILLA
20941,Dividir Sticker,COMA,2024-02-19 22:18:16,LCOMALOURDES1
20940,Crear Requisiciones,PLANEACIÓN,2024-02-19 22:17:32,LKANBAN
20939,Wip Semaforo,REPORTES,2024-02-19 22:16:46,EGUZMAN
20938,Tiquete de Corte,REPORTES,2024-02-19 22:16:32,LKANBAN
20937,Imprimir sticker tendido,COMA,2024-02-19 22:16:31,COMACORTE1
20936,Trazo,PRODUCCIÓN,2024-02-19 22:15:56,FSIGUENZA
20935,Wip,REPORTES,2024-02-19 22:15:30,EGUZMAN
20934,Trazo,PRODUCCIÓN,2024-02-19 22:15:30,EBALLESTEROS
20933,OP Pendientes de Trazo,PRODUCCIÓN,2024-02-19 22:15:21,EBALLESTEROS
20932,Lectura Corte Tiempo Real,SDP,2024-02-19 22:15:16,JOMARTINEZ
20931,Lectura Corte Tiempo Real,SDP,2024-02-19 22:15:10,JOMARTINEZ
20930,Kanban SDP,LOGISTICA SDP,2024-02-19 22:15:03,YMAVARGAS
20929,Hoja de paqueteo,REPORTES,2024-02-19 22:14:53,LKANBAN
20928,OP Pendientes de Trazo,PRODUCCIÓN,2024-02-19 22:14:51,FSIGUENZA
20927,Producción Diaria,REPORTES,2024-02-19 22:14:37,DSEGOVIA
20926,Consulta ventana,LOGISTICA,2024-02-19 22:14:14,PMATHEU
20925,Imprimir sticker,COMA,2024-02-19 22:14:00,LCOMALOURDES1
20924,Consulta ventana,LOGISTICA,2024-02-19 22:13:53,HCLARIOS
20923,OP Pendientes de Trazo,PRODUCCIÓN,2024-02-19 22:13:53,DRIVERA
20922,Envío Empresa Fecha,LOGISTICA SDP,2024-02-19 22:13:53,YMAVARGAS
20921,Solicitud Revisión de Calidad,CALIDAD TELA,2024-02-19 22:13:31,MJABREGO
20920,Consulta ventana,LOGISTICA,2024-02-19 22:12:55,LPADILLA
20919,Información Rollo,Rollos Tela,2024-02-19 22:12:38,MJABREGO
20918,Registros hum. y temp.,CALIDAD TELA,2024-02-19 22:12:05,GCANIZALEZ
20917,Reporte SDP Subárea,LOGISTICA SDP,2024-02-19 22:12:01,YMAVARGAS
20916,Consulta Mesa Foleo,SDP,2024-02-19 22:11:11,NMSALAZAR
20915,Agregar rollo a carro,Rollos Tela,2024-02-19 22:10:56,DEVIVAS
20914,Hoja de paqueteo,REPORTES,2024-02-19 22:10:42,BHERNANDEZ
20913,Lectura Corte Tiempo Real,SDP,2024-02-19 22:10:34,JOMARTINEZ
20912,Dividir Sticker,COMA,2024-02-19 22:10:32,LCOMALOURDES1
20911,Hoja de paqueteo,REPORTES,2024-02-19 22:10:24,LPADILLA
20910,Info Cajas/Paquetes,LOGISTICA SDP,2024-02-19 22:09:57,YMAVARGAS
20909,Balance OPS SDP ESTILO,LOGISTICA SDP,2024-02-19 22:09:52,YMAVARGAS
20908,Booking,LOGISTICA,2024-02-19 22:09:34,JWRAMIREZ
20907,Secuencia SDP,LOGISTICA SDP,2024-02-19 22:09:24,YMAVARGAS
20906,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 22:09:20,LVENTANA4
20905,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-19 22:08:53,DEVIVAS
20904,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 22:08:51,LVENTANA2
20903,Revisión tela (Touch),CALIDAD TELA,2024-02-19 22:08:47,MARODRIGUEZ
20902,Wip,REPORTES,2024-02-19 22:08:40,OAERAZO
20901,Preparar Rollos,Rollos Tela,2024-02-19 22:08:36,DEVIVAS
20900,Secuencia SDP,LOGISTICA SDP,2024-02-19 22:08:35,YMAVARGAS
20899,Preparar Rollos,Rollos Tela,2024-02-19 22:08:17,DEVIVAS
20898,Movimiento por OP,REPORTES,2024-02-19 22:08:12,LPADILLA
20897,Estado Caja por Fecha,LOGISTICA SDP,2024-02-19 22:07:48,YMAVARGAS
20896,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-19 22:07:42,DEVIVAS
20895,Consulta ventana,LOGISTICA,2024-02-19 22:07:27,LPADILLA
20894,Rollos en Bodega,Rollos Tela,2024-02-19 22:07:22,DEVIVAS
20893,Orden de
                        producción,PLANEACIÓN,2024-02-19 22:07:16,EMARROQUIN
20892,Balance OPS SDP ESTILO,LOGISTICA SDP,2024-02-19 22:07:16,LKANBAN
20891,Hoja de paqueteo,REPORTES,2024-02-19 22:07:03,LPADILLA
20890,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-19 22:06:43,DEVIVAS
20889,Movimiento por OP,REPORTES,2024-02-19 22:06:24,LKANBAN
20888,Traslado Empresa,LOGISTICA SDP,2024-02-19 22:06:09,YMAVARGAS
20887,Preparar Rollos,Rollos Tela,2024-02-19 22:06:03,DEVIVAS
20886,Balance OPS SDP ESTILO,LOGISTICA SDP,2024-02-19 22:05:55,LKANBAN
20885,Asignar Rollos,Rollos Tela,2024-02-19 22:05:34,DEVIVAS
20884,Preparar Rollos,Rollos Tela,2024-02-19 22:05:29,DEVIVAS
20883,Solicitud Revisión de Calidad,CALIDAD TELA,2024-02-19 22:05:13,MJABREGO
20882,Movimiento por OP,REPORTES,2024-02-19 22:04:50,JOMARTINEZ
20881,Hoja de paqueteo,REPORTES,2024-02-19 22:04:03,LPADILLA
20880,Lectura Corte Tiempo Real,SDP,2024-02-19 22:04:01,JOMARTINEZ
20879,Hoja de paqueteo,REPORTES,2024-02-19 22:03:09,JMEJIA
20878,OP en Caja,LOGISTICA SDP,2024-02-19 22:03:07,BHERNANDEZ
20877,Rollos en Bodega,Rollos Tela,2024-02-19 22:03:07,DEVIVAS
20876,Estatus de tatucos,LOGISTICA SDP,2024-02-19 22:02:58,BHERNANDEZ
20875,Tiquete de Corte,REPORTES,2024-02-19 22:02:42,JOMARTINEZ
20874,Wip,REPORTES,2024-02-19 22:02:27,BHERNANDEZ
20873,Producción Diaria,REPORTES,2024-02-19 22:01:58,WLEMUS
20872,Asignar Rollos,Rollos Tela,2024-02-19 22:01:58,DEVIVAS
20871,Preparar Rollos,Rollos Tela,2024-02-19 22:01:10,DEVIVAS
20870,Hoja de paqueteo,REPORTES,2024-02-19 22:00:25,BHERNANDEZ
20869,Preparar Rollos,Rollos Tela,2024-02-19 22:00:24,DEVIVAS
20868,Subida plano foleo-mesa,SDP,2024-02-19 22:00:21,JOMARTINEZ
20867,Movimiento por OP,REPORTES,2024-02-19 22:00:17,LKANBAN
20866,Movimiento por OP,REPORTES,2024-02-19 22:00:16,CONSULTA2
20865,Ltra de prod. tiempo fijo,COMA,2024-02-19 22:00:00,WLEMUS
20864,Asignar Rollos,Rollos Tela,2024-02-19 21:59:48,DEVIVAS
20863,Movimiento por OP,REPORTES,2024-02-19 21:59:35,JOMARTINEZ
20862,Movimiento por OP,REPORTES,2024-02-19 21:59:35,LPADILLA
20861,Imprimir sticker,COMA,2024-02-19 21:59:33,LCOMALOURDES1
20860,Consulta ventana,LOGISTICA,2024-02-19 21:59:20,LPADILLA
20859,Movimiento por OP,REPORTES,2024-02-19 21:59:15,PMATHEU
20858,Imprimir sticker,COMA,2024-02-19 21:59:12,LKANBAN
20857,Tiquete de Corte,REPORTES,2024-02-19 21:59:04,BHERNANDEZ
20856,Pruebas de Laboratorio,CALIDAD TELA,2024-02-19 21:59:02,ALAGUILAR
20855,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-19 21:59:00,DEVIVAS
20854,Aprobación BU,PLANEACIÓN,2024-02-19 21:58:50,MOLIVARES
20853,Dividir Sticker,COMA,2024-02-19 21:58:45,LCOMALOURDES1
20852,Tiquete de Corte,REPORTES,2024-02-19 21:58:44,NSALAZAR
20851,Preparar Rollos,Rollos Tela,2024-02-19 21:58:03,IMARROQUIN
20850,Reportes,CALIDAD TELA,2024-02-19 21:57:56,MJABREGO
20849,Asignar Rollos,Rollos Tela,2024-02-19 21:57:56,IMARROQUIN
20848,Estatus Sticker,Defectos Calidad,2024-02-19 21:57:56,JEMGARCIA
20847,Hoja de paqueteo,REPORTES,2024-02-19 21:57:54,KZUNIGA
20846,Hoja de paqueteo,REPORTES,2024-02-19 21:57:37,LKANBAN
20845,Tiquete de Corte,REPORTES,2024-02-19 21:57:24,KZUNIGA
20844,Imprimir sticker,COMA,2024-02-19 21:57:15,LCOMALOURDES1
20843,Tiquete de Corte,REPORTES,2024-02-19 21:57:12,JOMARTINEZ
20842,Hoja de paqueteo,REPORTES,2024-02-19 21:57:04,ERMARTINEZ
20841,Requisiciones directas,PLANEACIÓN,2024-02-19 21:57:01,ALAGUILAR
20840,Dividir Sticker,COMA,2024-02-19 21:56:57,LCOMALOURDES1
20839,Balance OPS SDP ESTILO,LOGISTICA SDP,2024-02-19 21:56:49,LKANBAN
20838,Consulta ventana,LOGISTICA,2024-02-19 21:56:41,NCHAVEZ
20837,Balance OPS SDP ESTILO,LOGISTICA SDP,2024-02-19 21:56:34,LKANBAN
20836,Wip,REPORTES,2024-02-19 21:56:28,NPORTILLO
20835,Imprimir sticker,COMA,2024-02-19 21:56:18,LCOMALOURDES1
20834,Asignar Rollos,Rollos Tela,2024-02-19 21:56:11,JRIVAS
20833,Balance OPS SDP ESTILO,LOGISTICA SDP,2024-02-19 21:56:10,LKANBAN
20832,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:55:59,LVENTANA4
20831,Balance OPS SDP ESTILO,LOGISTICA SDP,2024-02-19 21:55:34,LKANBAN
20830,Estatus OP BMP,REPORTES,2024-02-19 21:55:21,DEVIVAS
20829,Balance OPS SDP ESTILO,LOGISTICA SDP,2024-02-19 21:55:06,LKANBAN
20828,Paqueteo,COMA,2024-02-19 21:54:38,LCOMALOURDES1
20827,Secuencia SDP,LOGISTICA SDP,2024-02-19 21:54:35,ASAGASTUME
20826,Consulta ventana,LOGISTICA,2024-02-19 21:54:23,LVENTANA2
20825,Imprimir sticker,COMA,2024-02-19 21:54:20,DSEGOVIA
20824,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:54:18,LVENTANA2
20823,Movimiento por OP,REPORTES,2024-02-19 21:54:09,EBALLESTEROS
20822,Lectura Corte Tiempo Real,SDP,2024-02-19 21:53:46,JOMARTINEZ
20821,Lectura Corte Tiempo Real,SDP,2024-02-19 21:53:39,JOMARTINEZ
20820,Lectura Corte Tiempo Real,SDP,2024-02-19 21:53:22,JOMARTINEZ
20819,OPs en Carros,Rollos Tela,2024-02-19 21:53:18,DEVIVAS
20818,Hoja de paqueteo,REPORTES,2024-02-19 21:52:25,JOMARTINEZ
20817,Información Rollo,Rollos Tela,2024-02-19 21:52:14,GCANIZALEZ
20816,Balance OPS SDP ESTILO,LOGISTICA SDP,2024-02-19 21:51:46,LKANBAN
20815,Tiquete de Corte,REPORTES,2024-02-19 21:51:33,ACHAVEZ
20814,Estatus OP BMP,REPORTES,2024-02-19 21:51:19,DEVIVAS
20813,Movimiento por OP,REPORTES,2024-02-19 21:51:18,LPADILLA
20812,Hoja de paqueteo,REPORTES,2024-02-19 21:51:15,LKANBAN
20811,Movimiento por OP,REPORTES,2024-02-19 21:50:44,JOMARTINEZ
20810,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-19 21:50:32,NPORTILLO
20809,Solicitud Revisión de Calidad,CALIDAD TELA,2024-02-19 21:50:01,MJABREGO
20808,Producción Tendido/Corte,REPORTES,2024-02-19 21:49:42,LIQUIDACIONCORTE
20807,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:49:09,VENTANA11
20806,Hoja de paqueteo,REPORTES,2024-02-19 21:48:37,MARANIVA
20805,Traslado Empresa,LOGISTICA SDP,2024-02-19 21:48:35,ACHAVEZ
20804,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:48:28,VENTANA11
20803,Paqueteo,COMA,2024-02-19 21:48:22,DSANTELIZ
20802,Hoja de paqueteo,REPORTES,2024-02-19 21:48:13,CCHAVEZ
20801,Consulta ventana,LOGISTICA,2024-02-19 21:47:47,VENTANA12
20800,Imprimir sticker,COMA,2024-02-19 21:47:43,DSEGOVIA
20799,Movimiento por OP,REPORTES,2024-02-19 21:47:37,ERMARTINEZ
20798,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:47:35,VENTANA12
20797,Op Tipo Talla,PLANEACIÓN,2024-02-19 21:47:35,GCANIZALEZ
20796,Imprimir sticker,COMA,2024-02-19 21:47:31,DSEGOVIA
20795,Tiquete de Corte,REPORTES,2024-02-19 21:47:19,ERMARTINEZ
20794,Imprimir sticker,COMA,2024-02-19 21:47:08,LCOMALOURDES1
20793,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:46:56,VENTANA6
20792,Hoja de paqueteo,REPORTES,2024-02-19 21:46:55,MOLMEDO
20791,Movimiento por OP,REPORTES,2024-02-19 21:46:38,ERMARTINEZ
20790,Hoja de paqueteo,REPORTES,2024-02-19 21:46:36,MOLMEDO
20789,Consulta ventana,LOGISTICA,2024-02-19 21:46:29,VENTANA9
20788,Tiquete de Corte,REPORTES,2024-02-19 21:46:27,LKANBAN
20787,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:46:22,VENTANA9
20786,Información Rollo,CALIDAD TELA,2024-02-19 21:46:19,MJABREGO
20785,Dividir Sticker,COMA,2024-02-19 21:46:14,DSANTELIZ
20784,Consulta ventana,LOGISTICA,2024-02-19 21:46:09,VENTANA11
20783,Consulta ventana,LOGISTICA,2024-02-19 21:46:04,VENTANA10
20782,Dashboard Ventana,LOGISTICA,2024-02-19 21:46:04,VENTANA12
20781,Consulta ventana,LOGISTICA,2024-02-19 21:46:02,VENTANA14
20780,Hoja de paqueteo,REPORTES,2024-02-19 21:45:58,LKANBAN
20779,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:45:52,VENTANA14
20778,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:45:52,VENTANA10
20777,Secuencia SDP,LOGISTICA SDP,2024-02-19 21:45:52,KCHINCHILLA
20776,Consulta ventana,LOGISTICA,2024-02-19 21:45:51,SACERNA
20775,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:45:47,VENTANA11
20774,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:45:40,VENTANA11
20773,Imprimir sticker,COMA,2024-02-19 21:45:38,COMASDP
20772,Lectura Corte Tiempo Real,SDP,2024-02-19 21:45:31,JOMARTINEZ
20771,Tiquete de Corte,REPORTES,2024-02-19 21:45:30,LKANBAN
20770,Lectura Corte Tiempo Real,SDP,2024-02-19 21:45:22,JOMARTINEZ
20769,Consulta ventana,LOGISTICA,2024-02-19 21:45:17,VENTANA5
20768,Paqueteo,COMA,2024-02-19 21:45:00,COMASDP
20767,Hoja de paqueteo,REPORTES,2024-02-19 21:44:55,KZUNIGA
20766,Wip Planta,REPORTES,2024-02-19 21:44:53,ONZEPEDA
20765,Dividir Sticker,COMA,2024-02-19 21:44:52,JAFLORES
20764,Estatus Sticker,Defectos Calidad,2024-02-19 21:44:51,FLUCERO
20763,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:44:37,VENTANA5
20762,Tiquete de Corte,REPORTES,2024-02-19 21:44:37,MARANIVA
20761,Hoja de paqueteo,REPORTES,2024-02-19 21:44:22,LKANBAN
20760,Ltra de prod. tiempo fijo,COMA,2024-02-19 21:44:11,JAFLORES
20759,Hoja de paqueteo,REPORTES,2024-02-19 21:44:05,JMEJIA
20758,Imprimir sticker,COMA,2024-02-19 21:44:04,COMASDP
20757,Tiquete de Corte,REPORTES,2024-02-19 21:43:56,LKANBAN
20756,Imprimir sticker,COMA,2024-02-19 21:43:49,DSANTELIZ
20755,Asignar Rollos,Rollos Tela,2024-02-19 21:43:46,IMARROQUIN
20754,Wip,REPORTES,2024-02-19 21:43:39,WVELAZQUEZ
20753,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-19 21:43:37,EMARROQUIN
20752,Orden de
                        producción,PLANEACIÓN,2024-02-19 21:43:34,EMARROQUIN
20751,Consulta ventana,LOGISTICA,2024-02-19 21:43:33,VENTANA2
20750,Asignar Rollos,Rollos Tela,2024-02-19 21:43:28,IMARROQUIN
20749,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:43:23,VENTANA4
20748,Dividir Sticker,COMA,2024-02-19 21:43:18,JAFLORES
20747,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:43:12,VENTANA2
20746,Consulta ventana,LOGISTICA,2024-02-19 21:43:11,VENTANA4
20745,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:43:07,VENTANA11
20744,Ltra de prod. tiempo fijo,COMA,2024-02-19 21:43:01,JAFLORES
20743,Hoja de paqueteo,REPORTES,2024-02-19 21:42:52,MOLMEDO
20742,Wip Semaforo,REPORTES,2024-02-19 21:42:47,SACERNA
20741,Envío Caja Confección,LOGISTICA SDP,2024-02-19 21:42:41,RSANCHEZ
20740,Preparar Rollos,Rollos Tela,2024-02-19 21:42:32,IMARROQUIN
20739,Información Rollo,Rollos Tela,2024-02-19 21:42:19,IMARROQUIN
20738,Movimiento por OP,REPORTES,2024-02-19 21:42:05,LKANBAN
20737,Rollos en Bodega,Rollos Tela,2024-02-19 21:42:03,KOSORIO
20736,Consulta ventana,LOGISTICA,2024-02-19 21:42:03,VENTANA1
20735,Rollos en Bodega,Rollos Tela,2024-02-19 21:41:58,KOSORIO
20734,Tiquete de Corte,REPORTES,2024-02-19 21:41:54,FRODRIGUEZ
20733,Descargar Rollos,Rollos Tela,2024-02-19 21:41:46,ETORRES
20732,Imprimir sticker,COMA,2024-02-19 21:41:38,LCOMALOURDES1
20731,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:41:28,VENTANA11
20730,Movimiento por OP,REPORTES,2024-02-19 21:41:23,JOMARTINEZ
20729,Asignar Rollos,Rollos Tela,2024-02-19 21:41:21,IMARROQUIN
20728,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:41:19,VENTANA11
20727,Usuario,SEGURIDAD,2024-02-19 21:41:10,ACHAVEZ
20726,Orden de
                        producción,PLANEACIÓN,2024-02-19 21:41:10,EGUZMAN
20725,Hoja de paqueteo,REPORTES,2024-02-19 21:40:54,ALARIN
20724,Consulta ventana,LOGISTICA,2024-02-19 21:40:50,CVENTANA18
20723,Registro Auditoria BPT,LOGISTICA,2024-02-19 21:40:45,RNAVARRO
20722,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:40:42,VENTANA11
20721,Consulta ventana,LOGISTICA,2024-02-19 21:40:40,VENTANA7
20720,OP - Calidad,LOGISTICA,2024-02-19 21:40:33,FMELENDEZ
20719,Rollos por DO,PLANEACIÓN,2024-02-19 21:40:28,CMENENDEZ
20718,Dividir Sticker,COMA,2024-02-19 21:40:25,JAFLORES
20717,OP - Calidad,LOGISTICA,2024-02-19 21:40:13,RNAVARRO
20716,Importar desde excel,PLANEACIÓN,2024-02-19 21:40:07,SACERNA
20715,Consulta ventana,LOGISTICA,2024-02-19 21:40:04,VENTANA10
20714,Wip BPT Enterprise pendi.,REPORTES,2024-02-19 21:40:02,DIGITADORBPT
20713,Consulta ventana,LOGISTICA,2024-02-19 21:40:01,LVENTANA2
20712,Ltra de prod. tiempo fijo,COMA,2024-02-19 21:39:59,JAFLORES
20711,Registro Auditoria BPT,LOGISTICA,2024-02-19 21:39:55,FMELENDEZ
20710,Dashboard Ventana,LOGISTICA,2024-02-19 21:39:48,VENTANA10
20709,Dashboard Ventana,LOGISTICA,2024-02-19 21:39:31,VENTANA10
20708,Orden de
                        producción,PLANEACIÓN,2024-02-19 21:39:31,NPORTILLO
20707,Tiquete de Corte,REPORTES,2024-02-19 21:39:23,BHERNANDEZ
20706,Consulta ventana,LOGISTICA,2024-02-19 21:39:21,VRAMOS
20705,Hoja de paqueteo,REPORTES,2024-02-19 21:39:10,LKANBAN
20704,OP - Calidad,LOGISTICA,2024-02-19 21:38:57,FMELENDEZ
20703,Dividir Sticker,COMA,2024-02-19 21:38:36,JAFLORES
20702,Imprimir sticker,COMA,2024-02-19 21:38:13,COMACORTE1
20701,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:38:01,VENTANA1
20700,Ltra de prod. tiempo fijo,COMA,2024-02-19 21:37:56,JAFLORES
20699,Consulta ventana,LOGISTICA,2024-02-19 21:37:38,LVENTANA2
20698,Tiquete de Corte,REPORTES,2024-02-19 21:37:36,JMEJIA
20697,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:37:36,VENTANA4
20696,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:37:33,VENTANA6
20695,Paqueteo,COMA,2024-02-19 21:37:28,COMACORTE1
20694,Consulta ventana,LOGISTICA,2024-02-19 21:37:25,VENTANA1
20693,Consulta ventana,LOGISTICA,2024-02-19 21:37:22,CVENTANA18
20692,Consulta ventana,LOGISTICA,2024-02-19 21:37:20,VENTANA14
20691,Tiquete de Corte,REPORTES,2024-02-19 21:37:14,JMEJIA
20690,Consulta ventana,LOGISTICA,2024-02-19 21:37:09,VENTANA6
20689,Reporte Ventana,LOGISTICA,2024-02-19 21:36:55,CVENTANA18
20688,Comentarios OP exportación,LOGISTICA,2024-02-19 21:36:55,NPORTILLO
20687,Consulta ventana,LOGISTICA,2024-02-19 21:36:54,VENTANA4
20686,Dashboard Ventana,LOGISTICA,2024-02-19 21:36:51,VENTANA14
20685,Dividir Sticker,COMA,2024-02-19 21:36:31,LCOMALOURDES1
20684,Asignar Rollos,Rollos Tela,2024-02-19 21:36:30,IMARROQUIN
20683,Ventanas,LOGISTICA,2024-02-19 21:36:26,CVENTANA18
20682,Asignar Rollos,Rollos Tela,2024-02-19 21:36:20,IMARROQUIN
20681,Inventario en Ventana,LOGISTICA,2024-02-19 21:36:11,CVENTANA18
20680,Aprobación BU,PLANEACIÓN,2024-02-19 21:36:03,MARLOPEZM
20679,Asignar Rollos,Rollos Tela,2024-02-19 21:35:59,IMARROQUIN
20678,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:35:54,VENTANA5
20677,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:35:44,VENTANA11
20676,OPs en Carros,Rollos Tela,2024-02-19 21:35:26,DEVIVAS
20675,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:35:21,LVENTANA2
20674,Consulta ventana,LOGISTICA,2024-02-19 21:35:07,VENTANA12
20673,Orden de
                        producción,PLANEACIÓN,2024-02-19 21:35:01,COPRIVADO
20672,Paqueteo,COMA,2024-02-19 21:34:53,COMASDP
20671,Movimiento por OP,REPORTES,2024-02-19 21:34:48,GACORTEZ
20670,Rollos en Bodega,Rollos Tela,2024-02-19 21:34:44,MARLOPEZM
20669,Importar desde excel,PLANEACIÓN,2024-02-19 21:34:42,COPRIVADO
20668,Asignar Rollos,Rollos Tela,2024-02-19 21:34:41,IMARROQUIN
20667,Asignar Rollos,Rollos Tela,2024-02-19 21:34:33,IMARROQUIN
20666,Consulta ventana,LOGISTICA,2024-02-19 21:34:13,MMENDEZ
20665,Asignar Rollos,Rollos Tela,2024-02-19 21:34:12,IMARROQUIN
20664,Log,SEGURIDAD,2024-02-19 21:33:57,ACHAVEZ
20663,Dashboard Ventana,LOGISTICA,2024-02-19 21:33:55,MMENDEZ
20662,Dividir Sticker,COMA,2024-02-19 21:33:52,JAFLORES
20661,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:33:40,VENTANA6
20660,Paqueteo,COMA,2024-02-19 21:33:33,COMASDP
20659,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:33:33,VENTANA4
20658,Consulta ventana,LOGISTICA,2024-02-19 21:33:29,VENTANA6
20657,Estatus Sticker,Defectos Calidad,2024-02-19 21:33:21,AACUNA
20656,Consulta ventana,LOGISTICA,2024-02-19 21:33:19,VENTANA21
20655,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:33:14,VENTANA6
20654,Consulta ventana,LOGISTICA,2024-02-19 21:33:10,VENTANA4
20653,Descargar Rollos,Rollos Tela,2024-02-19 21:33:07,ETORRES
20652,Hoja de paqueteo,REPORTES,2024-02-19 21:33:04,MOLMEDO
20651,Balance OPS SDP ESTILO,LOGISTICA SDP,2024-02-19 21:33:02,LKANBAN
20650,Consulta ventana,LOGISTICA,2024-02-19 21:32:55,VENTANA6
20649,Tiquete de Corte,REPORTES,2024-02-19 21:32:31,KZUNIGA
20648,Op en ventana,LOGISTICA,2024-02-19 21:32:25,VENTANA6
20647,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-19 21:32:24,KREGALADO
20646,Producción Diaria por Jefe,REPORTES,2024-02-19 21:32:20,COMACORTE1
20645,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:32:15,VENTANA6
20644,Costo FC,Rollos Tela,2024-02-19 21:32:14,JARIVERA
20643,Migrar OPs ( Excel ),PLANEACIÓN,2024-02-19 21:32:00,SACERNA
20642,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-19 21:31:52,KREGALADO
20641,Imprimir sticker,COMA,2024-02-19 21:31:43,COMASDP
20640,Enviar - Auditoria BPT,LOGISTICA,2024-02-19 21:31:18,NGALVEZ
20639,Asignar Rollos,Rollos Tela,2024-02-19 21:31:09,IMARROQUIN
20638,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:31:07,VENTANA9
20637,Producción Tendido/Corte,REPORTES,2024-02-19 21:30:59,LIQUIDACIONCORTE
20636,Asignar Rollos,Rollos Tela,2024-02-19 21:30:58,IMARROQUIN
20635,Hoja de paqueteo,REPORTES,2024-02-19 21:30:57,CPEREZ
20634,Tiquete de Corte,REPORTES,2024-02-19 21:30:53,NMSALAZAR
20633,Liberación de OPs,PLANEACIÓN,2024-02-19 21:30:30,JJESCOBAR
20632,Consulta ventana,LOGISTICA,2024-02-19 21:30:27,VENTANA9
20631,Tiquete de Corte,REPORTES,2024-02-19 21:30:25,CPEREZ
20630,Paqueteo,COMA,2024-02-19 21:30:18,COMASDP
20629,Consulta ventana,LOGISTICA,2024-02-19 21:30:16,LPADILLA
20628,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:30:13,VENTANA9
20627,Ingreso a ventana/detalle,LOGISTICA,2024-02-19 21:30:02,VENTANA5
20626,Consulta ventana,LOGISTICA,2024-02-19 21:29:58,MMENDEZ
20625,Liberación de OPs,PLANEACIÓN,2024-02-19 21:29:53,SACERNA
20624,Dashboard Ventana,LOGISTICA,2024-02-19 21:29:34,VENTANA22
20623,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-19 21:29:20,EMARROQUIN
20622,Consulta ventana,LOGISTICA,2024-02-19 21:29:04,VENTANA11
20621,Tiquete de Corte,REPORTES,2024-02-19 21:28:53,ASOLIS
20620,Consulta ventana,LOGISTICA,2024-02-19 21:28:52,VENTANA12
20619,Orden de
